Transect,Base_Off,Tran_Spac,Tran_Dist,Tran_Flag,Start_X,Start_Y,End_X,End_Y,Inner_X,Inner_Y,Outer_X,Outer_Y,Min_DateX,Min_DateY,Max_DateX,Max_DateY,Num_Dates,Min_Date,Max_Date,Elp_Years,Tran_Mean,Range_Dst,Stdev_Chg,MinDPos,MaxDPos,MinDDist,MaxDDist,MinDAcc,MaxDAcc,Net_Chng,EPR,EPR_Error,EPR_MnEra,EPR_SDEra,EPR_Er_L,EPR_Er_U,LRR,LRR_Rsqr,LRR_int,LRR_SEcoe,LRR_SEres,LRR_Pval,LRR_CI_L,LRR_CI_U,WLR,WLR_Rsqr,WLR_int,WLR_SEcoe,WLR_SEres,WLR_Pval,WLR_CI_L,WLR_CI_U,WLR,RLR,LMS,JK_avg,JK_min,JK_max,MinClass1,MaxClass1,Attr_Chng,Base_Loc,Shore_Loc,T_azimuth,Time_Stmp
136,1,100,105.520355434487,FLAG,458906.337312963,3440635.20199091,458978.649455983,3440558.35474384,458974.750806125,3440562.49790011,458909.615031762,3440631.7187078,458911.490750283,3440629.72535235,458974.750806125,3440562.49790011,7,1855-01-01,2003-11-25,148.997260273973,-48.9300697625458,95.0483525333102,33.5935184210342,1,7,-7.52007221792,-99.8313120514175,7.21,1,-92.3112398334975,-0.619549914298812,0.058887380465257,-0.453248426824239,0.91692162733146,-1.3701700541557,0.463673200507221,-0.570348805967767,0.842691555835082,0.866682954996288,0.110203967835279,14.5956060567191,0.00353890161934151,-0.853637123900182,-0.287060488035351,-0.644903713546624,0.942677566775266,4.18544488347361,0.0711198116877003,2.36046773003144,0.00027276882538337,-0.827723009624901,-0.462084417468346,-0.644903713546624,0,0,0,0,0,NA,NA,NA,undefined,NA,140.402877280009,2010-01-26 10:16:31
137,1,100,184.655310853532,FLAG,458973.279990903,3440708.97421457,459118.954412807,3440595.49934234,459114.996583096,3440598.58234219,458977.336537958,3440705.81431764,458994.869249873,3440692.15699731,459114.996583096,3440598.58234219,6,1855-01-01,2003-11-25,148.997260273973,-50.6238661488771,174.496374139787,60.1727319362368,1,6,-27.3663095700694,-179.638409012,7.21,1,-152.272099441931,-1.02197919050281,0.058887380465257,-0.384406606097,1.41794761053524,-1.80235421663224,1.03354100443824,-1.01535354036451,0.868389397881161,26.5194980723542,0.197640285942534,24.4062004647408,0.0068036101997403,-1.56409094485955,-0.466616135869465,-1.35074325377858,0.931127221322967,50.9262626429372,0.183680097947492,6.07826633050417,0.0018212928255559,-1.86072096264714,-0.84076554491001,-1.35074325377858,0,0,0,0,0,NA,NA,NA,undefined,NA,159.11559443173,2010-01-26 10:16:31
138,1,100,166.079144162941,FLAG,459046.821100664,3440776.70059824,459180.292727132,3440677.86939338,459175.912998347,3440681.11243375,459068.837835166,3440760.39795433,459068.837835166,3440760.39795433,459175.912998347,3440681.11243375,7,1855-01-01,2003-11-25,148.997260273973,-71.3479308827237,155.00847417099,54.762529048145,1,7,-5.3264007429592,-160.629434531864,7.21,1,-155.303033788905,-1.04232140579859,0.058887380465257,-1.0265920409646,2.4179338933062,-3.44452593427081,1.3913418523416,-0.897678945235928,0.785549647338904,6.2186854258971,0.209755134386216,27.7803364979688,0.00786611558736577,-1.43687168362059,-0.358486206851268,-1.21698777603565,0.869154358509596,28.2142335992215,0.211170081739645,7.00873851696009,0.00220920000802597,-1.75981775238542,-0.674157799685887,-1.21698777603565,0,0,0,0,0,NA,NA,NA,undefined,NA,90.8347478071392,2010-01-26 10:16:31
139,1,100,102.253295628762,FLAG,459124.510218201,3440839.63720442,459212.122458017,3440786.91309323,459206.60481576,3440790.23355147,459129.068915142,3440836.89382924,459193.591813014,3440798.06463769,459206.60481576,3440790.23355147,7,1855-01-01,2003-11-25,148.997260273973,26.8485565725523,90.4930793286225,32.8355832657455,1,7,-80.6259576494225,-95.813589190259,7.21,1,-15.1876315408365,-0.101932287297832,0.058887380465257,1.17309187295981,3.05933272388548,-1.88624085092567,4.2324245968453,-0.166479165078935,0.0751499785444051,35.5079125431531,0.261183725308012,34.5916289395319,0.551901979478467,-0.837873305119534,0.504914974961664,-0.50565255116849,0.584214699645445,62.2211481999299,0.190772392410272,6.331738869652,0.0453961896976348,-0.996048597839219,-0.0152565044977603,-0.50565255116849,0,0,0,0,0,NA,NA,NA,undefined,NA,121.045339785957,2010-01-26 10:16:31
140,1,100,112.686396161562,FLAG,459199.155084916,3440905.85346937,459298.895264103,3440853.41187771,459293.034550436,3440856.49333551,459203.365341467,3440903.63979223,459227.991255135,3440890.6919299,459249.266727847,3440879.50566914,6,1855-01-01,2003-11-25,148.997260273973,-28.2714204145566,101.308219894142,40.6812606578113,1,6,-32.579088262933,-56.6161049004704,7.21,1,-24.0370166375374,-0.161325225667497,0.058887380465257,0.445254218162951,2.32707187114619,-1.88181765298323,2.77232608930914,0.0766812863013378,0.0091692161092847,-30.1204589052165,0.398559380298303,45.2740300456205,0.856804968018536,-1.02989695425855,1.18325952686123,-0.0151490187161251,0.000852251040799756,-21.2554209855863,0.259349606549621,7.30307600449042,0.956222431556801,-0.735218964355795,0.704920926923545,-0.0151490187161251,0,0,0,0,0,NA,NA,NA,undefined,NA,120.780153136114,2010-01-26 10:16:31
141,1,100,69.6871226093239,FLAG,459283.52609427,3440958.26604579,459338.58273972,3440915.54531488,459333.787425674,3440919.26619761,459288.51154492,3440954.3976282,459291.810748851,3440951.83763926,459314.207846606,3440934.45880373,6,1855-01-01,2003-11-25,148.997260273973,-23.8400855206057,57.3072664997632,21.3825413390002,1,6,-10.4861771887416,-38.8349675046331,7.21,1,-28.3487903158915,-0.190263836152184,0.058887380465257,-0.209529053188886,1.84983268885101,-2.05936174203989,1.64030363566212,-0.0760560984211314,0.0326506386408048,-13.3592878580147,0.206990246469737,23.512889423923,0.731907585792506,-0.650753155055717,0.498640958213454,-0.0947509391177275,0.0905254535816422,-14.0080119858727,0.150163176685644,4.22847409333224,0.562306677292103,-0.511670756007536,0.322168877772081,-0.0947509391177275,0,0,0,0,0,NA,NA,NA,undefined,NA,114.768836100562,2010-01-26 10:16:31
142,1,100,60.4857822233765,FLAG,459358.538484508,3441017.91637518,459402.331598194,3440976.19476154,459397.591522718,3440980.71062216,459362.254643703,3441014.37599759,459362.254643703,3441014.37599759,459393.580003318,3440984.53238884,6,1855-01-01,2003-11-25,148.997260273973,-26.584180016243,48.8062754304581,21.2584882282842,1,6,-5.1326516178445,-48.3983324566148,7.21,1,-43.2656808387703,-0.290379036226669,0.058887380465257,-0.252148978882292,1.7235961304125,-1.9757451092948,1.47144715153021,-0.170886925150372,0.166761253947442,-7.53219515154877,0.190992358627641,21.6956223098297,0.42150347732344,-0.701166724392268,0.359392874091524,-0.310008697344764,0.478593027429979,3.71270285712624,0.161789046770492,4.55584922984215,0.127840054835114,-0.759207104325312,0.139189709635785,-0.310008697344764,0,0,0,0,0,NA,NA,NA,undefined,NA,140.893931495987,2010-01-26 10:16:31
143,1,100,88.0424151887772,FLAG,459423.107278509,3441091.73893833,459488.424878016,3441032.70438855,459483.23888042,3441037.39153314,459427.239610471,3441088.00410486,459429.5561722,3441085.91037851,459481.228715276,3441039.20833589,6,1855-01-01,2003-11-25,148.997260273973,-41.8822554191056,75.482121393695,39.034436866108,1,6,-8.6925450425907,-78.3426167801345,7.21,1,-69.6500717375438,-0.467458741251167,0.058887380465257,0.103382846764083,2.50474625002807,-2.40136340326398,2.60812909679215,-0.219581881585266,0.0816656462153634,-16.1141930366677,0.36816900227103,41.8218596641965,0.583010851404184,-1.24178290582622,0.802619142655691,-0.559460142023932,0.471387549819323,15.4128195316628,0.296223013331365,8.3414014365363,0.131956818149599,-1.38190707743474,0.262986793386877,-0.559460142023932,0,0,0,0,0,NA,NA,NA,undefined,NA,141.66092924651,2010-01-26 10:16:31
144,1,100,118.302221046432,FLAG,459489.505190721,3441164.1682384,459579.957679252,3441087.92020352,459576.173364557,3441091.11023802,459493.509537962,3441160.79272477,459493.509537962,3441160.79272477,459548.326267814,3441114.58428985,6,1855-01-01,2003-11-25,148.997260273973,-54.6193056440054,108.115480793105,42.8633368440039,1,6,-5.2372596938916,-76.9317038973053,7.21,1,-71.6944442034137,-0.481179614118969,0.058887380465257,-0.411045920683103,3.82370500746655,-4.23475092814965,3.41265908678344,-0.278697957235021,0.109103291255662,-21.6703599413557,0.398197511059618,45.2329238024993,0.522557027901717,-1.38427148771844,0.8268755732484,-0.420864161955189,0.281953999589673,-7.94118602603753,0.3358141207309,9.45625512876824,0.278367745250471,-1.3532336337148,0.511505309804418,-0.420864161955189,0,0,0,0,0,NA,NA,NA,undefined,NA,149.772437015908,2010-01-26 10:16:31
145,1,100,90.3651384381193,FLAG,459550.160671069,3441240.77552486,459623.475088348,3441187.94698651,459619.71871047,3441190.65373861,459554.750969206,3441237.46787064,459554.750969206,3441237.46787064,459619.128945146,3441191.07870877,6,1855-01-01,2003-11-25,148.997260273973,-47.4421270400816,80.0772774472393,38.0190485460168,1,6,-5.6578629684091,-85.0082134737427,7.21,1,-79.3503505053336,-0.532562480406862,0.058887380465257,-0.236145324102752,2.63635254614884,-2.87249787025159,2.40020722204609,-0.305122845546021,0.166222266130571,-13.4284329555165,0.341684499399286,38.8133740080284,0.422329237467522,-1.25379110142513,0.643545410333085,-0.607773131312995,0.529554185536847,12.7939162298612,0.286425119544522,8.06550064007396,0.101122438066409,-1.40301675247808,0.187470489852087,-0.607773131312995,0,0,0,0,0,NA,NA,NA,undefined,NA,113.19350663895,2010-01-26 10:16:31
146,1,100,110.239663926998,FLAG,459573.844802542,3441333.26984554,459664.939574165,3441271.18501579,459639.879250235,3441288.26465622,459578.439184951,3441330.13858516,459578.439184951,3441330.13858516,459639.879250235,3441288.26465622,3,1855-01-01,1933-11-24,78.9479452054795,-54.0744884523656,74.3525893750644,37.2274738711367,1,3,-5.5599587509523,-79.9125481260167,7.21,4.85,-74.3525893750644,-0.941792584741064,0.111137260522714,-2.41832859711099,2.73358909285884,-5.15191768996983,0.315260495747843,-0.770185656059331,0.796660516504293,2.09387356883162,0.389107531784923,23.7404760532698,0.297816474027043,-5.71426561930616,4.1738943071875,-0.913867349501002,0.93577437067197,0.926213401574111,0.23941522910458,2.18995132217485,0.16311602753373,-3.95592626746197,2.12819156845997,-0.913867349501002,0,0,0,0,0,NA,NA,NA,undefined,NA,104.565388773656,2010-01-26 10:16:31
147,1,100,86.2897861453916,FLAG,459641.472233185,3441404.85503082,459712.524703829,3441355.89102763,459708.311749199,3441358.79427818,459648.767445096,3441399.82772106,459648.767445096,3441399.82772106,459708.311749199,3441358.79427818,6,1855-01-01,2003-11-25,148.997260273973,-40.876842236611,72.3136749599071,26.287722804355,1,6,-8.8596817254117,-81.1733566853188,7.21,1,-72.3136749599071,-0.485335601654275,0.058887380465257,-0.69948642571846,1.82183603761034,-2.5213224633288,1.12234961189188,-0.426182302914737,0.678308291224597,2.40062861006648,0.146747863518421,16.6697047177537,0.0439334635687251,-0.833619690278691,-0.0187449155507837,-0.585028733781878,0.786680477327739,15.7910829865996,0.152322239652878,4.28927156728241,0.0184480156154331,-1.00794307047888,-0.162114397084881,-0.585028733781878,0,0,0,0,0,NA,NA,NA,undefined,NA,119.991977793992,2010-01-26 10:16:32
148,1,100,92.4346533149807,FLAG,459673.64215827,3441489.80738997,459748.956176806,3441436.2166842,459743.60196028,3441440.02654919,459679.231924576,3441485.82991636,459679.231924576,3441485.82991636,459737.730361264,3441444.20456467,6,1855-01-01,2003-11-25,148.997260273973,-53.5440610113417,79.0028476749847,32.4706171877669,1,6,-6.8604506921246,-78.6569478094624,7.21,1,-71.7964971173378,-0.48186454559849,0.058887380465257,-0.172688928289845,1.8229676554555,-1.99565658374535,1.65027872716566,-0.302914294540451,0.224595310717347,-18.7023441776271,0.281419146682811,31.9675800699872,0.34234721391627,-1.08425910685688,0.47843051777598,-0.403520819469308,0.527923088437844,-11.125630574111,0.190790612993264,5.37250997281359,0.101915272881119,-0.933240483032141,0.126198844093525,-0.403520819469308,0,0,0,0,0,NA,NA,NA,undefined,NA,134.281375316646,2010-01-26 10:16:32
149,1,100,173.73338599047,FLAG,459669.432451292,3441586.8859585,459821.49876777,3441502.86736056,459817.065339057,3441505.31688701,459673.750898954,3441584.49996056,459673.750898954,3441584.49996056,459817.065339057,3441505.31688701,6,1855-01-01,2003-11-25,148.997260273973,-135.063412335501,163.734504241441,59.2218255864398,1,6,-4.9337588496626,-168.668263091104,7.21,1,-163.734504241441,-1.09890949632477,0.058887380465257,-0.755585188045244,1.58572960608272,-2.34131479412796,0.830144418037476,-1.07013132745658,0.842660834939444,-20.9911367601845,0.23120599894275,26.2636582158153,0.00981843407940093,-1.71206209151354,-0.428200563399611,-0.926016266666889,0.885178350446908,-26.236164615617,0.166757401520759,4.69575409741143,0.00514647353651717,-1.3890090378747,-0.463023495459075,-0.926016266666889,0,0,0,0,0,NA,NA,NA,undefined,NA,151.353669597563,2010-01-26 10:16:32
150,1,100,181.832420348209,FLAG,459713.001074139,3441676.34272273,459881.883845736,3441608.95104263,459877.263512212,3441610.79475964,459718.689959362,3441674.07260643,459718.689959362,3441674.07260643,459877.263512212,3441610.79475964,6,1855-01-01,2003-11-25,148.997260273973,-126.498283766935,170.732707933276,60.1625249424778,1,6,-6.1250994367051,-176.857807369981,7.21,1,-170.732707933276,-1.14587816996995,0.058887380465257,-0.91803095778307,0.781655827000983,-1.69968678478405,-0.136375130782087,-1.17399014453813,0.982695637246484,-4.96724592750984,0.0778937741101457,8.84828019049519,0.000112944446485153,-1.39025793239162,-0.95772235668463,-1.09344383264978,0.99214078827503,-8.2041496783992,0.048659688658756,1.37021763540537,2.3223653217336e-05,-1.22854478704683,-0.958342878252729,-1.09344383264978,0,0,0,0,0,NA,NA,NA,undefined,NA,117.396190080935,2010-01-26 10:16:32
151,1,100,235.835853416498,FLAG,459690.005427164,3441772.6536267,459915.839765272,3441704.70216249,459911.276722014,3441706.07514002,459694.004579121,3441771.45031886,459694.004579121,3441771.45031886,459911.276722014,3441706.07514002,6,1855-01-01,2003-11-25,148.997260273973,-161.715343513439,226.894464642023,78.77942361228,1,6,-4.1762622215438,-231.070726863567,7.21,1,-226.894464642023,-1.52280964243782,0.058887380465257,-1.46301146366636,0.388338398765582,-1.85134986243194,-1.07467306490078,-1.54829380937818,0.996835261232924,-2.28892977376798,0.0436194935877276,4.95492105037764,3.75980845042837e-06,-1.66940093884104,-1.42718667991533,-1.47299690699247,0.99664216733348,-7.79655332208618,0.042749568471074,1.20379341174627,4.23288150207018e-06,-1.59168873712331,-1.35430507686164,-1.47299690699247,0,0,0,0,0,NA,NA,NA,undefined,NA,66.4295949056082,2010-01-26 10:16:32
152,1,100,217.740014210534,FLAG,459703.440218616,3441869.78159037,459914.800077908,3441817.45832911,459909.563025399,3441818.75478941,459786.001454199,3441849.34311585,459803.516110491,3441845.0072692,459909.563025399,3441818.75478941,5,1924-08-01,2003-11-25,79.3698630136986,-33.8001897235362,127.291427800502,50.6304780838435,1,5,-103.096804624691,-212.344874889585,13.84,1,-109.248070264894,-1.37644272166677,0.110546472185797,-0.807483308311398,1.88367452559462,-2.69115783390601,1.07619121728322,-1.4912758712988,0.893306558669157,22.2405915209845,0.297554117301589,19.0963452661794,0.0152934441586852,-2.4382258725272,-0.544325870070407,-1.88561492115797,0.989261608459106,40.699224266115,0.113424381239238,2.29971829368765,0.000473808266874264,-2.24658192416187,-1.52464791815406,-1.88561492115797,0,0,0,0,0,NA,NA,NA,undefined,NA,87.690589326175,2010-01-26 10:16:32
153,1,100,222.887012068867,FLAG,459691.135518543,3441967.99154433,459902.284559224,3441896.61435772,459896.411443278,3441898.59971598,459696.063534544,3441966.32566928,459696.063534544,3441966.32566928,459896.411443278,3441898.59971598,5,1855-01-01,2003-11-25,148.997260273973,-141.404888375163,211.485435160074,80.438636551828,1,5,-5.2019689900748,-216.687404150149,7.21,1,-211.485435160074,-1.41939143559553,0.058887380465257,-1.54327167029817,0.450099805837299,-1.99337147613547,-1.09317186446087,-1.40687064723992,0.982791090143173,9.11040734825561,0.107482959455145,12.1845851913331,0.00096311035399812,-1.74892939443891,-1.06481190004094,-1.50543182669865,0.992473344768138,13.343116931865,0.0756906180905128,1.89977639489009,0.000277763638824544,-1.74631315458544,-1.26455049881186,-1.50543182669865,0,0,0,0,0,NA,NA,NA,undefined,NA,111.704496103463,2010-01-26 10:16:32
154,1,100,221.763330359891,FLAG,459755.180563363,3442040.05955593,459953.771725071,3441941.3654569,459947.18029953,3441944.64120593,459759.955012745,3442037.68679183,459759.955012745,3442037.68679183,459947.18029953,3441944.64120593,6,1855-01-01,2003-11-25,148.997260273973,-103.494599613729,209.071253564463,71.3680956881464,1,6,-5.3315454046362,-214.402798969099,7.21,1,-209.071253564463,-1.40318857662233,0.058887380465257,-1.96211349102822,2.13361535807706,-4.09572884910528,0.171501867048847,-1.28958367316355,0.84262253591389,24.092810410346,0.278659765210275,31.6541303662029,0.0098233580699799,-2.06326721429718,-0.515900132029916,-1.78739140041713,0.92265585302253,59.6816639722232,0.258751886547993,7.28624469073071,0.00230378282728832,-2.505801809284,-1.06898099155026,-1.78739140041713,0,0,0,0,0,NA,NA,NA,undefined,NA,135.143250580629,2010-01-26 10:16:32
155,1,100,244.54834526992,FLAG,459798.895260165,3442129.99005842,460012.194497936,3442010.37681359,460007.676484252,3442012.91041044,459803.26635976,3442127.53884757,459803.26635976,3442127.53884757,460007.676484252,3442012.91041044,6,1855-01-01,2003-11-25,148.997260273973,-112.676082680758,234.356944841439,79.835686644784,1,6,-5.0114814482943,-239.368426289734,7.21,1,-234.356944841439,-1.57289432309366,0.058887380465257,-1.96458542626089,1.74252421091416,-3.70710963717505,-0.222061215346736,-1.43708779303752,0.836208747365193,29.0622021366176,0.318010385832605,36.1241322490737,0.0106664927009782,-2.32002617218451,-0.554149413890517,-2.0737787170848,0.915202075180587,77.6530558414573,0.315621465080628,8.88764621160675,0.00277658215247623,-2.95008438890327,-1.19747304526634,-2.0737787170848,0,0,0,0,0,NA,NA,NA,undefined,NA,140.819361998831,2010-01-26 10:16:32
156,1,100,249.37248733995,FLAG,459844.576429669,3442218.78108943,460062.159588679,3442096.94428729,460057.547939027,3442099.52660408,459848.80817315,3442216.41150304,459848.80817315,3442216.41150304,460057.547939027,3442099.52660408,6,1855-01-01,2003-11-25,148.997260273973,-117.692005033508,239.237057041564,80.9734443444374,1,6,-4.850009543718,-244.087066585282,7.21,1,-239.237057041564,-1.60564735621085,0.058887380465257,-1.83035617336479,1.97085596374412,-3.80121213710891,0.140499790379336,-1.45235907861559,0.830242606190386,26.1888961670131,0.328364235876881,37.30026946015,0.0114840307695544,-2.36404435403797,-0.540673803193212,-2.12950079979008,0.900760416105741,81.3128875476353,0.353415532537046,9.95189670662437,0.00382266207033241,-3.11073962520343,-1.14826197437673,-2.12950079979008,0,0,0,0,0,NA,NA,NA,undefined,NA,106.590824620116,2010-01-26 10:16:32
157,1,100,261.041941956065,FLAG,459864.694675526,3442315.64080408,460115.766717409,3442244.18644631,460110.909709378,3442245.56873638,459869.40204143,3442314.30110172,459869.40204143,3442314.30110172,460110.909709378,3442245.56873638,6,1855-01-01,2003-11-25,148.997260273973,-150.598683537078,251.097773234434,81.6767609927044,1,6,-4.8942922039531,-255.992065438387,7.21,1,-251.097773234434,-1.68525094201545,0.058887380465257,-1.72871632873623,1.05109442135915,-2.77981075009539,-0.677621907377076,-1.57187560981802,0.955832013097016,8.99264038215678,0.168947276920334,19.191429105726,0.000742600302460433,-2.04094844985998,-1.10280276977607,-1.90635530348658,0.97012257926029,34.5099766573326,0.167275407447049,4.71034072702234,0.000338138568425623,-2.3707862897129,-1.44192431726025,-1.90635530348658,0,0,0,0,0,NA,NA,NA,undefined,NA,102.496161511982,2010-01-26 10:16:32
158,1,100,258.505626145002,FLAG,459898.950712849,3442409.14623011,460155.84075268,3442380.29027433,460150.760713994,3442380.86090514,459904.528301816,3442408.51971045,459904.528301816,3442408.51971045,460150.760713994,3442380.86090514,6,1855-01-01,2003-11-25,148.997260273973,-157.161564982097,247.780972468906,82.0589547100937,1,6,-5.6126665302648,-253.393638999171,7.21,1,-247.780972468906,-1.66299012487406,0.058887380465257,-1.54028790614848,0.597380119949487,-2.13766802609796,-0.942907786198988,-1.60367667627644,0.985652664069444,6.24450951218058,0.096740984053322,10.989213741237,7.75644440361937e-05,-1.8722727079233,-1.33508064462958,-1.82042171563762,0.988274947877256,24.4174496417534,0.0991426469411412,2.79177707469929,5.17566475056847e-05,-2.0956858324537,-1.54515759882153,-1.82042171563762,0,0,0,0,0,NA,NA,NA,undefined,NA,111.530410959124,2010-01-26 10:16:32
159,1,100,193.053715973824,FLAG,459972.447732145,3442471.49540694,460162.722335781,3442438.85628221,460157.789874572,3442439.70238155,459976.851630217,3442470.7399757,459976.851630217,3442470.7399757,460157.789874572,3442439.70238155,6,1855-01-01,2003-11-25,148.997260273973,-107.376161181504,183.580991719858,62.1392669021437,1,6,-4.468220515711,-188.049212235569,7.21,1,-183.580991719858,-1.23210984807569,0.058887380465257,-1.31595726652205,0.429041865874313,-1.74499913239637,-0.886915400647741,-1.19803703772555,0.95929122962355,13.0253369569548,0.123398251016169,14.0173243944269,0.000630082838842239,-1.54064550774936,-0.855428567701735,-1.44714293555246,0.972357032210045,33.189532798688,0.122000296838102,3.43543008309359,0.000289232318553018,-1.78587006254129,-1.10841580856364,-1.44714293555246,0,0,0,0,0,NA,NA,NA,undefined,NA,67.2673617205039,2010-01-26 10:16:32
160,1,100,159.773431371454,FLAG,459992.3609607,3442560.74302705,460145.563409926,3442515.39372801,460137.504237738,3442517.77931526,460001.205555789,3442558.12494758,460001.205555789,3442558.12494758,460137.504237738,3442517.77931526,6,1855-01-01,2003-11-25,148.997260273973,-96.7060919915364,142.144647271694,53.6606045776331,1,6,-9.2239472254149,-151.368594497109,7.21,1,-142.144647271694,-0.954008463043696,0.058887380465257,-1.26295642486452,0.806732182389073,-2.0696886072536,-0.456224242475451,-1.02718044794266,0.945637313890835,7.29836861666412,0.123141631108469,13.9881738638264,0.00112895765500322,-1.36907642687985,-0.685284469005481,-0.940578044675128,0.966867599734598,-2.42386490342147,0.087057819937946,2.45147808107592,0.000416291540758654,-1.18228930271103,-0.698866786639227,-0.940578044675128,0,0,0,0,0,NA,NA,NA,undefined,NA,93.1583563273129,2010-01-26 10:16:32
161,1,100,143.772781830394,FLAG,460020.368808819,3442652.64764547,460149.988771862,3442590.44412486,460145.463442083,3442592.61579223,460024.75981901,3442650.54043693,460024.75981901,3442650.54043693,460145.463442083,3442592.61579223,6,1855-01-01,2003-11-25,148.997260273973,-113.43439895204,133.88289318107,50.9051306001251,1,6,-4.8704515526316,-138.753344733701,7.21,1,-133.88289318107,-0.898559429447824,0.058887380465257,-1.11412907556187,1.1219304220667,-2.23605949762857,0.00780134650482855,-0.952575541931173,0.903686878241077,-13.0251715141336,0.155490253839,17.662789466501,0.00359672744000964,-1.38428569610843,-0.520865387753919,-0.619941998014018,0.788116648851345,-42.987210729632,0.160721593095176,4.52579059421968,0.0181899460863705,-1.06617667846271,-0.173707317565326,-0.619941998014018,0,0,0,0,0,NA,NA,NA,undefined,NA,123.228826600175,2010-01-26 10:16:32
162,1,100,177.628825652892,FLAG,460057.830095114,3442744.06294333,460193.983279272,3442629.98266394,460187.952733846,3442635.03554839,460061.442675039,3442741.03602824,460061.442675039,3442741.03602824,460187.952733846,3442635.03554839,6,1855-01-01,2003-11-25,148.997260273973,-136.332069498472,165.048164816195,63.6270132921777,1,6,-4.7130614956196,-169.761226311815,7.21,1,-165.048164816195,-1.10772617236524,0.058887380465257,-1.30258236691258,1.21073155622865,-2.51331392314123,-0.0918508106839262,-1.19517041556095,0.910581513142945,-11.3498582362173,0.187263908029832,21.2720919835268,0.00309252657429811,-1.71509837639059,-0.675242454731317,-0.80411658939781,0.788077992554684,-47.0785331048797,0.208493469298843,5.87100814605636,0.0181968664359227,-1.38298726169829,-0.225245917097332,-0.80411658939781,0,0,0,0,0,NA,NA,NA,undefined,NA,135.63312889082,2010-01-26 10:16:32
163,1,100,245.496255896217,FLAG,460099.089003168,3442831.18749561,460256.14718997,3442642.50485831,460252.938328743,3442646.35983977,460102.862810023,3442826.65381389,460102.862810023,3442826.65381389,460252.938328743,3442646.35983977,6,1855-01-01,2003-11-25,148.997260273973,-165.218078043559,234.581709476228,84.261985008896,1,6,-5.8988039542696,-240.480513430498,7.21,1,-234.581709476228,-1.57440283831317,0.058887380465257,-2.03984823549419,1.40883702318624,-3.44868525868043,-0.631011212307957,-1.6315366389663,0.96754801372001,1.91448011112795,0.149400212222646,16.9709961208984,0.000399276016510244,-2.04633812690738,-1.21673515102522,-1.45042557108026,0.970239142772965,-19.3217768222072,0.127013175627265,3.57658871173237,0.000335491941988378,-1.80307068084621,-1.09778046131431,-1.45042557108026,0,0,0,0,0,NA,NA,NA,undefined,NA,156.604855857326,2010-01-26 10:16:32
164,1,100,284.787460732898,FLAG,460133.960762958,3442924.59079265,460298.204730933,3442691.93693652,460255.372704576,3442752.60909527,460138.002574081,3442918.8655112,460138.002574081,3442918.8655112,460251.658183517,3442757.87076581,4,1855-01-01,1974-04-18,119.372602739726,-191.940302831997,203.511531299972,96.7298186599714,1,4,-7.0082155273673,-204.079029196957,7.21,7.21,-197.07081366959,-1.65088813636135,0.0735014413078088,-1.18568130763718,1.30501304501544,-2.49069435265262,0.119331737378256,-1.80522605844511,0.935916637597691,-10.9360321968858,0.334018604789491,29.9901507288153,0.032572153802832,-3.24239212012972,-0.368059996760498,-1.87739867484492,0.925742915384015,-14.8460538755656,0.375980445252946,4.93332174252438,0.0378446511170793,-3.49511196394493,-0.259685385744919,-1.87739867484492,0,0,0,0,0,NA,NA,NA,undefined,NA,139.68192594805,2010-01-26 10:16:32
165,1,100,323.058743123306,FLAG,460176.220595033,3443014.25231918,460352.804201499,3442743.72472089,460318.425100547,3442796.39379815,460178.80357903,3443010.29516556,460178.80357903,3443010.29516556,460315.333890762,3442801.12955803,7,1855-01-01,2006-03-01,151.26301369863,-207.79101095955,255.436810681247,90.5301201575963,1,7,-4.7255551080634,-254.507014378825,7.21,5,-249.781459270762,-1.65130558464487,0.0580053123330955,-1.01487885943967,2.24242911324428,-3.25730797268395,1.2275502538046,-1.66397498728368,0.934890772100706,-20.1168774310238,0.196382429122827,25.3049213871452,0.000376149521388811,-2.16879209242496,-1.1591578821424,-1.53653906894661,0.851754028489635,-41.1140469995817,0.286677070141442,5.87504912182193,0.00303976304700979,-2.27346593814564,-0.799612199747583,-1.53653906894661,0,0,0,0,0,NA,NA,NA,undefined,NA,145.960970914944,2010-01-26 10:16:32
166,1,100,340.429204223488,FLAG,460247.934431453,3443083.40839921,460444.349084237,3442805.35565734,460394.110342431,3442876.47570724,460250.84562927,3443079.28718664,460250.84562927,3443079.28718664,460393.067278289,3442877.95231217,7,1855-01-01,2006-03-01,151.26301369863,-215.776340713514,248.308828303345,91.0751849024921,1,7,-5.0457373839568,-251.546709242817,7.21,5,-246.50097185886,-1.62961827767083,0.0580053123330955,-1.46408924644402,1.91146437992806,-3.37555362637208,0.447375133484033,-1.62849612918575,0.88476272425424,-30.3300626940997,0.262835977044479,33.8678147863429,0.00159819061314727,-2.30413751752801,-0.952854740843492,-1.42030600591691,0.762541901419874,-61.3334408639823,0.354452919474242,7.26402119380154,0.0102515920237693,-2.33145624230565,-0.509155769528159,-1.42030600591691,0,0,0,0,0,NA,NA,NA,undefined,NA,146.055040037537,2010-01-26 10:16:32
