"Transect","Year","Transect_number","Date","Accuracy","Transect_spacing","Transect_distance","Location","Baseline_location","Start_X","Start_Y","End_X","End_Y","Azimuth","Shoreline_location","Class_1","Class_2","Class_3","Position_X","Position_Y","Change_Distance_Raw","Change_Years","Change_Years_Eras","Change_Distance_Cumulative","Change_Distance_Eras","Rate_Consecutive_Eras","Size_1"
"1914","T298",1924,298,1924-08-01,13.84,50,85.6168129758055,"NA","NA",1632.16783766,10533.5944543369,1612.8671183429,9864.54836388072,104.663080675326,"Jekyll","undefined","undefined","undefined",1686.41797737405,10513.072478916,-60.9925752365663,"69.5796258270591","69.5796258270591","-54.632091874721","-54.632091874721","-0.785173694531064",1
"1915","T298",1933,298,1933-11-24,4.85,50,85.6168129758055,"NA","NA",1632.16783766,10533.5944543369,1612.8671183429,9864.54836388072,104.663080675326,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1703.11126723012,10508.7045712341,-78.2478510599564,"78.8939082819986","9.31428245493954","-71.8873676981111","-17.2552758233901","-1.85256093605357",1
"1916","T298",1951,298,1951-05-12,3.65,50,85.6168129758055,"NA","NA",1632.16783766,10533.5944543369,1612.8671183429,9864.54836388072,104.663080675326,"Jekyll","undefined","undefined","undefined",1656.9351145316,10520.786861415,-30.5171605762223,"96.355806525211","17.4618982432124","-24.156677214377","47.7306904837341","2.73341934644977",1
"1917","T298",1974,298,1974-04-18,7.21,50,85.6168129758055,"NA","NA",1632.16783766,10533.5944543369,1612.8671183429,9864.54836388072,104.663080675326,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1671.75267427054,10516.9097506967,-45.8335591128689,"119.290782569017","22.9349760438056","-39.4730757510236","-15.3163985366466","-0.667818379552366",1
"1918","T298",2003,298,2003-11-25,1,50,85.6168129758055,"NA","NA",1632.16783766,10533.5944543369,1612.8671183429,9864.54836388072,104.663080675326,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1705.33138368319,10508.1236633477,-80.5427085798417,"148.895277207392","29.6044946383755","-74.1822252179964","-34.7091494669728","-1.17242837248031",1
"1919","T299",1855,299,1855-01-01,7.21,50,83.6410572995097,"NA","NA",1658.63208976341,10573.7192316819,1612.8671183429,9864.54836388072,137.632692823251,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1657.6700746672,10564.4769111918,-5.6300112881153,"0","0","0","0","0",1
"1920","T299",1924,299,1924-08-01,13.84,50,83.6410572995097,"NA","NA",1658.63208976341,10573.7192316819,1612.8671183429,9864.54836388072,137.632692823251,"Jekyll","undefined","undefined","undefined",1696.67641885043,10521.7105326657,-63.5131523467566,"69.5796258270591","69.5796258270591","-57.8831410586413","-57.8831410586413","-0.83189784898399",1
"1921","T299",1933,299,1933-11-24,4.85,50,83.6410572995097,"NA","NA",1658.63208976341,10573.7192316819,1612.8671183429,9864.54836388072,137.632692823251,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1706.81133052043,10510.598661562,-78.5527704933568,"78.8939082819986","9.31428245493954","-72.9227592052415","-15.0396181466002","-1.61468349487559",1
"1922","T299",1951,299,1951-05-12,3.65,50,83.6410572995097,"NA","NA",1658.63208976341,10573.7192316819,1612.8671183429,9864.54836388072,137.632692823251,"Jekyll","undefined","undefined","undefined",1682.78696773254,10536.9388637608,-42.9020165144552,"96.355806525211","17.4618982432124","-37.2720052263399","35.6507539789016","2.04163106910552",1
"1923","T299",1974,299,1974-04-18,7.21,50,83.6410572995097,"NA","NA",1658.63208976341,10573.7192316819,1612.8671183429,9864.54836388072,137.632692823251,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1669.02655401343,10552.025718838,-22.4823646603956,"119.290782569017","22.9349760438056","-16.8523533722803","20.4196518540596","0.890328021928527",1
"1924","T299",2003,299,2003-11-25,1,50,83.6410572995097,"NA","NA",1658.63208976341,10573.7192316819,1612.8671183429,9864.54836388072,137.632692823251,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1705.65001649153,10511.8719209856,-76.8294481686779,"148.895277207392","29.6044946383755","-71.1994368805626","-54.3470835082823","-1.83577136418446",1
"1925","T300",1855,300,1855-01-01,7.21,50,129.721137960533,"NA","NA",1644.28886866575,10620.6786982887,1612.8671183429,9864.54836388072,146.97043002212,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1647.99261290813,10602.5839410648,-15.5203710566894,"0","0","0","0","0",1
"1926","T300",1924,300,1924-08-01,13.84,50,129.721137960533,"NA","NA",1644.28886866575,10620.6786982887,1612.8671183429,9864.54836388072,146.97043002212,"Jekyll","undefined","undefined","undefined",1699.70826845383,10523.0387208499,-110.398983438377,"69.5796258270591","69.5796258270591","-94.8786123816877","-94.8786123816877","-1.36359762292355",1
"1927","T300",1933,300,1933-11-24,4.85,50,129.721137960533,"NA","NA",1644.28886866575,10620.6786982887,1612.8671183429,9864.54836388072,146.97043002212,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1707.51411302685,10511.0323444637,-124.719747504028,"78.8939082819986","9.31428245493954","-109.199376447339","-14.3207640656511","-1.53750588249088",1
"1928","T300",1951,300,1951-05-12,3.65,50,129.721137960533,"NA","NA",1644.28886866575,10620.6786982887,1612.8671183429,9864.54836388072,146.97043002212,"Jekyll","undefined","undefined","undefined",1685.63866621582,10544.6795488838,-84.5865998764569,"96.355806525211","17.4618982432124","-69.0662288197675","40.1331476275713","2.2983267379405",1
"1929","T300",1974,300,1974-04-18,7.21,50,129.721137960533,"NA","NA",1644.28886866575,10620.6786982887,1612.8671183429,9864.54836388072,146.97043002212,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1674.50365391304,10561.8066063747,-64.1580757672622,"119.290782569017","22.9349760438056","-48.6377047105728","20.4285241091947","0.890714865809163",1
"1930","T300",2003,300,2003-11-25,1,50,129.721137960533,"NA","NA",1644.28886866575,10620.6786982887,1612.8671183429,9864.54836388072,146.97043002212,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1705.80245122593,10513.665096838,-121.579497325723,"148.895277207392","29.6044946383755","-106.059126269034","-57.4214215584609","-1.93961836740922",1
"1931","T301",1855,301,1855-01-01,7.21,50,166.928319770981,"NA","NA",1652.28903212852,10669.9517899468,1651.62046487752,9890.02328078961,142.568760562026,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1651.59207110334,10659.566175364,-6.6781044423586,"0","0","0","0","0",1
"1932","T301",1924,301,1924-08-01,13.84,50,166.928319770981,"NA","NA",1652.28903212852,10669.9517899468,1651.62046487752,9890.02328078961,142.568760562026,"Jekyll","undefined","undefined","undefined",1736.9803075323,10548.0091096298,-147.163441170705,"69.5796258270591","69.5796258270591","-140.485336728346","-140.485336728346","-2.01905852551613",1
"1933","T301",1933,301,1933-11-24,4.85,50,166.928319770981,"NA","NA",1652.28903212852,10669.9517899468,1651.62046487752,9890.02328078961,142.568760562026,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1743.9571635935,10538.8940649498,-158.642141446607,"78.8939082819986","9.31428245493954","-151.964037004249","-11.4787002759026","-1.23237622773778",1
"1934","T301",1951,301,1951-05-12,3.65,50,166.928319770981,"NA","NA",1652.28903212852,10669.9517899468,1651.62046487752,9890.02328078961,142.568760562026,"Jekyll","undefined","undefined","undefined",1701.09070941783,10594.8977493709,-88.1159366544377,"96.355806525211","17.4618982432124","-81.4378322120791","70.5262047921696","4.0388624312127",1
"1935","T301",1974,301,1974-04-18,7.21,50,166.928319770981,"NA","NA",1652.28903212852,10669.9517899468,1651.62046487752,9890.02328078961,142.568760562026,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1706.67813183524,10587.5979563789,-97.3086656835568,"119.290782569017","22.9349760438056","-90.6305612411982","-9.19272902911909","-0.400817032098096",1
"1936","T301",2003,301,2003-11-25,1,50,166.928319770981,"NA","NA",1652.28903212852,10669.9517899468,1651.62046487752,9890.02328078961,142.568760562026,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1745.83190165181,10536.4447781909,-161.726561718281,"148.895277207392","29.6044946383755","-155.048457275922","-64.4178960347238","-2.1759498623976",1
"1937","T302",1855,302,1855-01-01,7.21,50,180.702905921089,"NA","NA",1673.57817771955,10714.6765593318,1717.23282902088,9960.52925568586,126.219503961344,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1672.85604229692,10706.6394847496,-5.0000505138079,"0","0","0","0","0",1
"1938","T302",1924,302,1924-08-01,13.84,50,180.702905921089,"NA","NA",1673.57817771955,10714.6765593318,1717.23282902088,9960.52925568586,126.219503961344,"Jekyll","undefined","undefined","undefined",1770.04867272044,10635.4544122037,-125.472960174291,"69.5796258270591","69.5796258270591","-120.472909660483","-120.472909660483","-1.73143945844031",1
"1939","T302",1933,302,1933-11-24,4.85,50,180.702905921089,"NA","NA",1673.57817771955,10714.6765593318,1717.23282902088,9960.52925568586,126.219503961344,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1783.66221646219,10625.4836860839,-142.347318016176,"78.8939082819986","9.31428245493954","-137.347267502368","-16.8743578418851","-1.81166481943398",1
"1940","T302",1951,302,1951-05-12,3.65,50,180.702905921089,"NA","NA",1673.57817771955,10714.6765593318,1717.23282902088,9960.52925568586,126.219503961344,"Jekyll","undefined","undefined","undefined",1775.53232204,10631.4381203009,-132.27009269568,"96.355806525211","17.4618982432124","-127.270042181873","10.0772253204952","0.577097929454051",1
"1941","T302",1974,302,1974-04-18,7.21,50,180.702905921089,"NA","NA",1673.57817771955,10714.6765593318,1717.23282902088,9960.52925568586,126.219503961344,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1799.2556179901,10614.0628878791,-161.675763448634,"119.290782569017","22.9349760438056","-156.675712934826","-29.4056707529531","-1.28213217649709",1
"1942","T302",2003,302,2003-11-25,1,50,180.702905921089,"NA","NA",1673.57817771955,10714.6765593318,1717.23282902088,9960.52925568586,126.219503961344,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1810.57214448514,10605.774525315,-175.702905919741,"148.895277207392","29.6044946383755","-170.702855405933","-14.0271424711076","-0.47381800103166",1
"1943","T303",1855,303,1855-01-01,7.21,50,177.703329570167,"NA","NA",1696.73642388784,10758.8962464817,1752.93792740401,10030.8387936847,117.003010150906,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1696.43567288044,10751.543259941,-5.0003455746503,"0","0","0","0","0",1
"1944","T303",1924,303,1924-08-01,13.84,50,177.703329570167,"NA","NA",1696.73642388784,10758.8962464817,1752.93792740401,10030.8387936847,117.003010150906,"Jekyll","undefined","undefined","undefined",1788.98555610504,10704.3806142989,-108.874288548281,"69.5796258270591","69.5796258270591","-103.87394297363","-103.87394297363","-1.4928787233178",1
"1945","T303",1933,303,1933-11-24,4.85,50,177.703329570167,"NA","NA",1696.73642388784,10758.8962464817,1752.93792740401,10030.8387936847,117.003010150906,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1803.29712850822,10697.0875568208,-124.936971761787,"78.8939082819986","9.31428245493954","-119.936626187137","-16.0626832135069","-1.72452180736569",1
"1946","T303",1951,303,1951-05-12,3.65,50,177.703329570167,"NA","NA",1696.73642388784,10758.8962464817,1752.93792740401,10030.8387936847,117.003010150906,"Jekyll","undefined","undefined","undefined",1806.91907704342,10695.2418421716,-129.002088458711,"96.355806525211","17.4618982432124","-124.001742884061","-4.06511669692391","-0.232799243261199",1
"1947","T303",1974,303,1974-04-18,7.21,50,177.703329570167,"NA","NA",1696.73642388784,10758.8962464817,1752.93792740401,10030.8387936847,117.003010150906,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1837.4609654877,10679.677951524,-163.280968863954,"119.290782569017","22.9349760438056","-158.280623289304","-34.2788804052428","-1.49461156356869",1
"1948","T303",2003,303,2003-11-25,1,50,177.703329570167,"NA","NA",1696.73642388784,10758.8962464817,1752.93792740401,10030.8387936847,117.003010150906,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1845.83035117324,10675.4129826487,-172.674401477003,"148.895277207392","29.6044946383755","-167.674055902353","-9.3934326130489","-0.317297516062728",1
"1949","T304",1855,304,1855-01-01,7.21,50,201.094829149326,"NA","NA",1688.33268384152,10806.9994235397,1780.90750937001,10109.3315987419,104.483575988665,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1689.38818803732,10800.415607614,-6.0022311323561,"0","0","0","0","0",1
"1950","T304",1924,304,1924-08-01,13.84,50,201.094829149326,"NA","NA",1688.33268384152,10806.9994235397,1780.90750937001,10109.3315987419,104.483575988665,"Jekyll","undefined","undefined","undefined",1784.22733943432,10775.917537441,-103.954362706418,"69.5796258270591","69.5796258270591","-97.9521315740617","-97.9521315740617","-1.40777031221069",1
"1951","T304",1933,304,1933-11-24,4.85,50,201.094829149326,"NA","NA",1688.33268384152,10806.9994235397,1780.90750937001,10109.3315987419,104.483575988665,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1783.77121614653,10776.0353594599,-103.483267724577,"78.8939082819986","9.31428245493954","-97.481036592221","0.471094981840693","0.0505776997981055",1
"1952","T304",1951,304,1951-05-12,3.65,50,201.094829149326,"NA","NA",1688.33268384152,10806.9994235397,1780.90750937001,10109.3315987419,104.483575988665,"Jekyll","undefined","undefined","undefined",1798.55855875654,10772.2156146439,-118.755986930049,"96.355806525211","17.4618982432124","-112.753755797693","-15.2727192054717","-0.874631096387722",1
"1953","T304",1974,304,1974-04-18,7.21,50,201.094829149326,"NA","NA",1688.33268384152,10806.9994235397,1780.90750937001,10109.3315987419,104.483575988665,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1859.04479256325,10756.5913078198,-181.227608037679,"119.290782569017","22.9349760438056","-175.225376905323","-62.4716211076304","-2.72385813651212",1
"1954","T304",2003,304,2003-11-25,1,50,201.094829149326,"NA","NA",1688.33268384152,10806.9994235397,1780.90750937001,10109.3315987419,104.483575988665,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1873.39215661393,10752.8852146501,-196.045906920963,"148.895277207392","29.6044946383755","-190.043675788607","-14.8182988832839","-0.500542200239936",1
"1955","T305",1855,305,1855-01-01,7.21,50,226.557976546994,"NA","NA",1673.71456336993,10854.799057032,1798.03804084868,10200.5151033797,91.747899681045,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1674.17842899554,10849.557124998,-5.2222677631157,"0","0","0","0","0",1
"1956","T305",1924,305,1924-08-01,13.84,50,226.557976546994,"NA","NA",1673.71456336993,10854.799057032,1798.03804084868,10200.5151033797,91.747899681045,"Jekyll","undefined","undefined","undefined",1778.7051904992,10846.3673788547,-109.797687202439,"69.5796258270591","69.5796258270591","-104.575419439323","-104.575419439323","-1.50296035939093",1
"1957","T305",1933,305,1933-11-24,4.85,50,226.557976546994,"NA","NA",1673.71456336993,10854.799057032,1798.03804084868,10200.5151033797,91.747899681045,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1787.93638779473,10846.0856789779,-119.033181684551,"78.8939082819986","9.31428245493954","-113.810913921435","-9.2354944821124","-0.991541165601505",1
"1958","T305",1951,305,1951-05-12,3.65,50,226.557976546994,"NA","NA",1673.71456336993,10854.799057032,1798.03804084868,10200.5151033797,91.747899681045,"Jekyll","undefined","undefined","undefined",1825.03633569443,10844.9535343088,-156.150399868373,"96.355806525211","17.4618982432124","-150.928132105258","-37.1172181838223","-2.12561187030454",1
"1959","T305",1974,305,1974-04-18,7.21,50,226.557976546994,"NA","NA",1673.71456336993,10854.799057032,1798.03804084868,10200.5151033797,91.747899681045,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1854.54847437184,10844.0529397707,-185.676276651972,"119.290782569017","22.9349760438056","-180.454008888856","-29.5258767835983","-1.28737334310723",1
"1960","T305",2003,305,2003-11-25,1,50,226.557976546994,"NA","NA",1673.71456336993,10854.799057032,1798.03804084868,10200.5151033797,91.747899681045,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1890.4131391226,10842.9584910921,-221.557636654003,"148.895277207392","29.6044946383755","-216.335368890887","-35.881360002031","-1.21202406730223",1
"1961","T306",1924,306,1924-08-01,13.84,50,196.675460756505,"NA","NA",1689.05158184021,10900.9799969797,1774.44746720541,10312.8991734418,72.4537977637202,"Jekyll","undefined","undefined","undefined",1783.32769732591,10927.209870087,-103.864469743075,"0","0","0","0","0",1
"1962","T306",1933,306,1933-11-24,4.85,50,196.675460756505,"NA","NA",1689.05158184021,10900.9799969797,1774.44746720541,10312.8991734418,72.4537977637202,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1758.92741718824,10919.49485383,-78.2735505207158,"9.31428245493953","9.31428245493953","25.5909192223592","25.5909192223592","2.74749228898334",1
"1963","T306",1951,306,1951-05-12,3.65,50,196.675460756505,"NA","NA",1689.05158184021,10900.9799969797,1774.44746720541,10312.8991734418,72.4537977637202,"Jekyll","undefined","undefined","undefined",1785.7513398102,10927.976190845,-106.406376585562,"26.7761806981519","17.4618982432124","-2.5419068424866","-28.1328260648458","-1.61109781267803",1
"1964","T306",1974,306,1974-04-18,7.21,50,196.675460756505,"NA","NA",1689.05158184021,10900.9799969797,1774.44746720541,10312.8991734418,72.4537977637202,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1806.63641100872,10934.5797487916,-128.310558298768,"49.7111567419576","22.9349760438056","-24.4460885556932","-21.9041817132066","-0.955055792139036",1
"1965","T306",2003,306,2003-11-25,1,50,196.675460756505,"NA","NA",1689.05158184021,10900.9799969797,1774.44746720541,10312.8991734418,72.4537977637202,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1866.9910267081,10953.6630067988,-191.61024528355,"79.3156513803331","29.6044946383755","-87.7457755404751","-63.2996869847819","-2.13817826509114",1
"1966","T307",1933,307,1933-11-24,4.85,50,189.42760250549,"NA","NA",1687.40087688802,10950.5063697337,1774.44746720541,10312.8991734418,87.0446924949786,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1780.1134855916,10950.4556042748,-97.5983814866375,"0","0","0","0","0",1
"1967","T307",1951,307,1951-05-12,3.65,50,189.42760250549,"NA","NA",1687.40087688802,10950.5063697337,1774.44746720541,10312.8991734418,87.0446924949786,"Jekyll","undefined","undefined","undefined",1792.1516946138,10951.0770844896,-109.652621990278,"17.4618982432124","17.4618982432124","-12.0542405036401","-12.0542405036401","-0.690316730503551",1
"1968","T307",1974,307,1974-04-18,7.21,50,189.42760250549,"NA","NA",1687.40087688802,10950.5063697337,1774.44746720541,10312.8991734418,87.0446924949786,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1803.75692052831,10951.6762116756,-121.273302775546,"40.396874287018","22.9349760438056","-23.6749212889082","-11.6206807852681","-0.506679438560245",1
"1969","T307",2003,307,2003-11-25,1,50,189.42760250549,"NA","NA",1687.40087688802,10950.5063697337,1774.44746720541,10312.8991734418,87.0446924949786,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1866.74341330084,10954.9279295187,-184.343675699032,"70.0013689253936","29.6044946383755","-86.7452942123949","-63.0703729234867","-2.13043234461196",1
"1970","T308",1855,308,1855-01-01,7.21,50,203.300543054839,"NA","NA",1676.42393409892,10997.5523032299,1775.87000970048,10323.7483947156,97.4699694599584,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1676.73303613369,10991.8055310538,-5.1084288314009,"0","0","0","0","0",1
"1971","T308",1924,308,1924-08-01,13.84,50,203.300543054839,"NA","NA",1676.42393409892,10997.5523032299,1775.87000970048,10323.7483947156,97.4699694599584,"Jekyll","undefined","undefined","undefined",1744.0782242337,10982.9752759147,-73.0300584206278,"69.5796258270591","69.5796258270591","-67.9216295892269","-67.9216295892269","-0.976171239524151",1
"1972","T308",1933,308,1933-11-24,4.85,50,203.300543054839,"NA","NA",1676.42393409892,10997.5523032299,1775.87000970048,10323.7483947156,97.4699694599584,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1800.52870258503,10975.5735276877,-129.963724936105,"78.8939082819986","9.31428245493954","-124.855296104704","-56.9336665154774","-6.11251234766714",1
"1973","T308",1974,308,1974-04-18,7.21,50,203.300543054839,"NA","NA",1676.42393409892,10997.5523032299,1775.87000970048,10323.7483947156,97.4699694599584,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1809.09610275074,10974.4501760197,-138.604457808293,"119.290782569017","40.396874287018","-133.496028976892","-8.6407328721874","-0.213896075493252",1
"1974","T308",2003,308,2003-11-25,1,50,203.300543054839,"NA","NA",1676.42393409892,10997.5523032299,1775.87000970048,10323.7483947156,97.4699694599584,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1868.28555556404,10966.6892953301,-198.300543052111,"148.895277207392","29.6044946383755","-193.19211422071","-59.6960852438182","-2.01645344644511",1
"1975","T309",1855,309,1855-01-01,7.21,50,216.445716209875,"NA","NA",1675.40324156045,11047.5143785099,1775.91243823647,10324.0719819376,110.575757411268,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1675.73970406433,11040.5200737338,-5.4394248136287,"0","0","0","0","0",1
"1976","T309",1924,309,1924-08-01,13.84,50,216.445716209875,"NA","NA",1675.40324156045,11047.5143785099,1775.91243823647,10324.0719819376,110.575757411268,"Jekyll","undefined","undefined","undefined",1744.72991210263,11014.621668837,-79.1305109870007,"69.5796258270591","69.5796258270591","-73.691086173372","-73.691086173372","-1.059090003682",1
"1977","T309",1974,309,1974-04-18,7.21,50,216.445716209875,"NA","NA",1675.40324156045,11047.5143785099,1775.91243823647,10324.0719819376,110.575757411268,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1816.25626662531,10987.7712136349,-155.530552452197,"119.290782569017","49.7111567419576","-150.091127638568","-76.4000414651961","-1.53687917305518",1
"1978","T309",2003,309,2003-11-25,1,50,216.445716209875,"NA","NA",1675.40324156045,11047.5143785099,1775.91243823647,10324.0719819376,110.575757411268,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1868.5084982792,10968.1561191068,-211.343164343698,"148.895277207392","29.6044946383755","-205.90373953007","-55.8126118915015","-1.88527494129736",1
"1979","T310",1855,310,1855-01-01,7.21,50,209.000588873363,"NA","NA",1701.91423786274,11083.9784448748,1776.86838867341,10325.5969423787,122.082324341613,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1701.79632217903,11075.9883478638,-5.4740165496617,"0","0","0","0","0",1
"1980","T310",1924,310,1924-08-01,13.84,50,209.000588873363,"NA","NA",1701.91423786274,11083.9784448748,1776.86838867341,10325.5969423787,122.082324341613,"Jekyll","undefined","undefined","undefined",1749.66330152424,11045.9820220601,-61.9685056602569,"69.5796258270591","69.5796258270591","-56.4944891105952","-56.4944891105952","-0.811940110902764",1
"1981","T310",1933,310,1933-11-24,4.85,50,209.000588873363,"NA","NA",1701.91423786274,11083.9784448748,1776.86838867341,10325.5969423787,122.082324341613,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1791.5265296927,11019.7392617939,-111.377131820848,"78.8939082819986","9.31428245493954","-105.903115271186","-49.4086261605911","-5.30460895937172",1
"1982","T310",1951,310,1951-05-12,3.65,50,209.000588873363,"NA","NA",1701.91423786274,11083.9784448748,1776.86838867341,10325.5969423787,122.082324341613,"Jekyll","undefined","undefined","undefined",1791.31483065523,11019.871969359,-111.127276301957,"96.355806525211","17.4618982432124","-105.653259752296","0.249855518890612","0.0143086115501637",1
"1983","T310",1974,310,1974-04-18,7.21,50,209.000588873363,"NA","NA",1701.91423786274,11083.9784448748,1776.86838867341,10325.5969423787,122.082324341613,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1822.94892603473,11000.0415354059,-148.463078171819,"119.290782569017","22.9349760438056","-142.989061622158","-37.335801869862","-1.62789801038165",1
"1984","T310",2003,310,2003-11-25,1,50,209.000588873363,"NA","NA",1701.91423786274,11083.9784448748,1776.86838867341,10325.5969423787,122.082324341613,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1870.00507114519,10970.5434964527,-204.000588871254,"148.895277207392","29.6044946383755","-198.526572321592","-55.5375106994346","-1.87598239314117",1
"1985","T311",1855,311,1855-01-01,7.21,50,201.883425718348,"NA","NA",1735.47848720965,11119.570551977,1785.81152839027,10339.8633036418,130.95725469075,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1734.542989387,11111.1718219519,-5.0588988483885,"0","0","0","0","0",1
"1986","T311",1924,311,1924-08-01,13.84,50,201.883425718348,"NA","NA",1735.47848720965,11119.570551977,1785.81152839027,10339.8633036418,130.95725469075,"Jekyll","undefined","undefined","undefined",1765.52069697052,11084.283859998,-46.0781731613624,"69.5796258270591","69.5796258270591","-41.0192743129739","-41.0192743129739","-0.589529964057693",1
"1987","T311",1933,311,1933-11-24,4.85,50,201.883425718348,"NA","NA",1735.47848720965,11119.570551977,1785.81152839027,10339.8633036418,130.95725469075,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1797.49011870922,11056.535112191,-88.4106303448169,"78.8939082819986","9.31428245493954","-83.3517314964284","-42.3324571834545","-4.5448973002751",1
"1988","T311",1951,311,1951-05-12,3.65,50,201.883425718348,"NA","NA",1735.47848720965,11119.570551977,1785.81152839027,10339.8633036418,130.95725469075,"Jekyll","undefined","undefined","undefined",1791.90013973892,11061.3870897447,-81.0086339199104,"96.355806525211","17.4618982432124","-75.9497350715219","7.4019964249065","0.423894144944048",1
"1989","T311",1974,311,1974-04-18,7.21,50,201.883425718348,"NA","NA",1735.47848720965,11119.570551977,1785.81152839027,10339.8633036418,130.95725469075,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1831.65133633482,11026.8839342478,-133.645364156972,"119.290782569017","22.9349760438056","-128.586465308584","-52.6367302370618","-2.29504186690782",1
"1990","T311",2003,311,2003-11-25,1,50,201.883425718348,"NA","NA",1735.47848720965,11119.570551977,1785.81152839027,10339.8633036418,130.95725469075,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1879.36288980179,10985.471365842,-196.822837644206,"148.895277207392","29.6044946383755","-191.763938795817","-63.1774734872334","-2.13405005756586",1
"1991","T312",1855,312,1855-01-01,7.21,50,219.503239985988,"NA","NA",1758.0162502593,11164.158640767,1785.81152839027,10339.8633036418,143.707918131234,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",1756.60765035002,11154.5177822607,-5.6552833265059,"0","0","0","0","0",1
"1992","T312",1924,312,1924-08-01,13.84,50,219.503239985988,"NA","NA",1758.0162502593,11164.158640767,1785.81152839027,10339.8633036418,143.707918131234,"Jekyll","undefined","undefined","undefined",1782.82351665222,11118.818865845,-49.9461884797675,"69.5796258270591","69.5796258270591","-44.2909051532616","-44.2909051532616","-0.636549918554422",1
"1993","T312",1933,312,1933-11-24,4.85,50,219.503239985988,"NA","NA",1758.0162502593,11164.158640767,1785.81152839027,10339.8633036418,143.707918131234,"Jekyll","Natural.Apparent.Marsh Or Swamp","undefined","undefined",1812.5202150222,11078.3799979957,-100.117853062209,"78.8939082819986","9.31428245493954","-94.4625697357031","-50.1716645824415","-5.38653029099783",1
